datetime,headline,ticker,sentiment
10/29/2019 8:20,Tuesday¡¦s Top Analyst Upgrades and Downgrades Part 2: $GS $GRUB $HRZN $JPM $MDB $NOK $QSR $RBS $WORK $SUN $UAA $WBS¡K ,GS,0
10/29/2019 5:55,Goldman Sachs $GS PT Raised to $244 at Morgan Stanley ,GS,1
10/24/2019 15:09,$GS #fed updated  Oct. 29-30 meeting that will take the target range for the funds rate down to 1.5% to 1.75%.  ,GS,0
10/24/2019 10:03,Weekly Research Analysts¡¦ Ratings Updates for Goldman Sachs Group $GS ,GS,1
10/24/2019 9:59,Weekly Research Analysts¡¦ Ratings Updates for Goldman Sachs Group $GS  #stocks,GS,1
10/21/2019 3:43,Goldman Sachs Group $GS Rating Increased to Hold at ValuEngine ,GS,1
10/20/2019 5:52,Goldman Sachs Group $GS Price Target Cut to $301.00 by Analysts at Oppenheimer  #stocks,GS,0
10/20/2019 5:51,Goldman Sachs Group $GS Price Target Cut to $301.00 by Analysts at Oppenheimer ,GS,0
10/19/2019 1:48,Goldman Sachs Group $GS Upgraded at ValuEngine ,GS,1
10/17/2019 5:59,Malaysia 'open' to settling w/ Goldman & dropping 1MDB charges. Govt is 1st sovereign to prosecute $GS & seeks $3.3¡K ,GS,0
10/17/2019 5:37,$GS (+0.3% pre) Malaysia 'open' to settling with Goldman and dropping 1MDB charges - Nikkei,GS,0
10/16/2019 5:20,$GS (-0.2% pre) Goldman Sachs sold WeWork $WE stake and assigned lower valuation than IPO pitch - BI,GS,0
10/15/2019 12:19,Sold all $GS 3.58 from .98 205c,GS,0
10/15/2019 11:16,$GS NHOD 208.13 from 198.57 low ,GS,0
10/15/2019 8:47,"Goldman Sachs Third-Quarter Results Miss Expectations on Lower Merger, IPO Activity  $GS ",GS,0
10/15/2019 7:39,I covered banks... am thinking of buying $GS here. down 4.. can be one of these dragum up day,GS,0
10/15/2019 6:52,"Goldman Sachs Group $GS Posts Quarterly Earnings Results, Misses Estimates By $0.02 EPS ",GS,0
10/15/2019 6:38,"$GS down over 3%. No matter, markets up.",GS,0
10/15/2019 6:03,"Goldman Sachs Group $GS Releases Earnings Results, Misses Expectations By $0.02 EPS ",GS,0
10/15/2019 5:09,$GS Goldman Sachs shares fall after earnings miss Street estimates     ,GS,0
10/15/2019 4:48,$GS $JPM:Goldman Sachs Misses Q3 Earnings Forecast As Investment Banking Revenues Slide:,GS,0
10/15/2019 4:47,$GS - Goldman Sachs declares $1.25 dividend ,GS,1
10/15/2019 4:46,Earnings miss for Goldman Sachs. Revenue in line. $GS down about 1% #premarket.,GS,0
10/15/2019 4:37,Goldman Sachs Misses Q3 Earnings Forecast As Investment Banking Revenues Slide $GS,GS,0
10/15/2019 4:35,$GS misses the Estimize EPS Consensus by 54c and the Estimize Revenue Consensus by $383.63M. Reports FQ3 earnings o¡K ,GS,0
10/15/2019 4:25,RT @CHItraders: $GS spiking down,GS,0
10/14/2019 7:08,Jumping Over a Low Earnings Bar: Global Week Ahead. $NFLX $IBM $JPM $GS $PNC $UNP ,GS,0
10/10/2019 4:25,"$GS upgrades Pure Storage $PSTG to Buy from Neutral, shares respond with a 5.5% rally in the pre",GS,1
10/8/2019 11:57,$GS #china bad news may to to push #fed to commit to rate cut $SPY $QQQGoldman Sachs says traders think Trump's t¡K ,GS,0
10/4/2019 14:38,"$NIO settled -2cents to $1.62$GS downgraded $9.76>1.47, a grossly late call from Goldman. ",GS,0
10/3/2019 3:00,Q3 2019 EPS Estimates for Goldman Sachs Group Inc Cut by Oppenheimer $GS  #stocks,GS,0
10/3/2019 1:24,This piece crushed the stock of $GS which was already down a lot as part of the new rotation. I think the card's of¡K ,GS,0
10/1/2019 4:25,Goldman Sachs $GS PT Lowered to $316 at Oppenheimer ,GS,0
9/25/2019 4:47,$GS analyst Brian Lee reiterated a Buy rating and Top Pick designation on First Solar (NASDAQ: FSLR) after attendin¡K ,GS,1
9/24/2019 10:33,"Liquid Momentum:Most Leaders Should Edge Higher into Quarter-End ""Window-Dressing"" $GS $ATVI $EIX¡K¡K ",GS,1
9/18/2019 6:27,"$AAPL downgrade by $GS Last Week? Oh my, did you follow the analysis? $AAPL has risen 4 points since that downgrade¡K ",GS,0
9/17/2019 7:46,"TREND REVERSAL DOWN ALERT: $GS Goldman Sachs Group, Inc ?? TradeIdeas via  to FREE Trading Room",GS,0
9/14/2019 18:04,$GS $CRMBQ $ZNGA:Independent advisory firms are growing by leaps and bounds. How fast is too fast?:,GS,1
9/13/2019 11:25,@CNBCnow What a pathetic company Apple has become Why didn¡¦t they just ask Buffett to call $GSWe miss you Steve Jobs ??,GS,0
9/13/2019 7:50,$GS downgraded $AAPL if apple holds support.  Just another reasons for them missing the run like $PRU downgraded ye¡K ,GS,0
9/13/2019 6:07,Stocks giving up some gains +85Naz Red $QQQApple -Apple earnings outlook downgraded at $GS - $165 PT WOWTo be continued ... ??,GS,0
9/8/2019 9:21,Goldman Sachs Group $GS Downgraded to ¡§Hold¡¨ at Odeon Capital Group ,GS,0
9/6/2019 9:31,Goldman Sachs Group $GS Lowered to Hold at Odeon Capital Group ,GS,0
9/5/2019 12:07,Goldman Sachs Group $GS Stock Rating Lowered by Odeon Capital Group  #stocks,GS,0
8/27/2019 17:03,"$GS $JPM:Ahead of IPO, Peloton Reveals Growing Revenue Alongside Growing Losses:",GS,1
8/27/2019 4:13,Goldman Sachs Group Inc $GS To Go Ex-Dividend on August 29th ,GS,1
8/23/2019 21:22,Is Trump's economic team up for a trade war? $GS #GS #Economy #Economicgrowth #Nationalbudgets ,GS,0
8/23/2019 15:53,Trump's economic team facing test in trade war $GS #GS #Recessionsanddepressions #Economy #Governmentbudgets ,GS,0
8/19/2019 12:13,#GoldmanSachs sells it¡¦s muni bond holdings to raise liquidity over massive trading losses  $GS #DowJonesCeiling,GS,0
8/16/2019 3:18,Goldman Sachs $GS PT Lowered to $240 at Wells Fargo ,GS,0
8/11/2019 13:30,"""My highest value, personally and also in @salesforce, is trust."" - @Benioff to $GS Chairman and CEO David Solomon¡K ",GS,1
8/9/2019 5:43,Goldman Sachs $GS PT Raised to $221 at Morgan Stanley ,GS,1
8/8/2019 16:44,Goldman Sachs Group $GS Rating Increased to B at TheStreet  #stocks,GS,1
8/8/2019 15:30,"Just In: Asahi Pompey, President of the $GS Foundation & Global Head of Corporate Engagement, sat down with Andy¡K ",GS,0
7/30/2019 9:15,$BYND shorts need supply but no gaurentee on when it's coming to them $JPM $GS can hold it and push it to 300 and sell it higher to them,GS,1
7/29/2019 21:01,$bynd offering price will be as high as $jpm $gs pumps for next 2 days ,GS,1
7/26/2019 9:59,"Goldman Sachs Group $GS Stock Rating Upgraded by Keefe, Bruyette & Woods  #stocks",GS,1
7/24/2019 10:06,Sold the rest $221.50+ I hope u caught some.  Better than a Monet??. $gs ,GS,0
7/23/2019 1:47,RT @RyanPaisey: $GS - July #FOMC Preview ¡§we currently assign subjective probabilities of 90% to a 25bp cut and 10% to a 50bp cut. In the¡K,GS,0
7/22/2019 15:49,"Micron Tech' $MU settled +3.7% to $47.19, inspired by a $GS upgrade 40>56.Lets be clear... memory prices haven't s¡K ",GS,1
7/22/2019 9:35,"Trade update from Dr J on Micron Tech' $MU, which was upgraded by $GS 40>56. @jonnajarian @petenajarian ",GS,1
7/22/2019 1:29,"Goldman Sachs Group Inc $GS EVP Sells $671,454.75 in Stock ",GS,0
7/21/2019 1:42,"Dane E. Holmes Sells 3,165 Shares of Goldman Sachs Group Inc $GS Stock ",GS,0
7/21/2019 1:36,BMO Capital Markets Increases Goldman Sachs Group $GS Price Target to $273.00 ,GS,1
1/17/2020 11:57,$HD sold all 1/31 230C in the morning and bought 1/31 232.5C on pullback ,HD,0
1/17/2020 7:55,Sold $HD 1/31 230C avg $3.8 from $2 ,HD,0
1/16/2020 10:54,$HD daily chart what I see.  Next level on my radar if wants higher 230.60 then 233 area @BlueFielder @Couzin_Vinny¡K ,HD,1
1/15/2020 16:39,"@cfromhertz Christian, I like it a lot especially over the prev week high $HD ",HD,1
1/9/2020 19:16,Our old friend $HD quietly made a HIGHER LOW this week after making that nice bottoming reversal in December! Next¡K ,HD,0
1/9/2020 8:40,$HD roll up 225C in $0.38Sold 1/2 $0.6Sold 1/4 $0.92Set last 1/4 to sell at $1.5 ??????,HD,0
1/8/2020 22:21,$HD hmm ?? I am not sure why I entered $HD calls last Friday But sold almost dying 222.5C at yesterday close to 81¡K ,HD,0
1/8/2020 10:57,"Out of all $MCD on this account, should kept some ??Sold 3/4 of $HD 222.5C $1 from $0.6This account is doing goo¡K ",HD,0
12/29/2019 11:41,Home Depot Inc $HD Short Interest Down 7.5% in December  #stocks,HD,0
12/28/2019 2:00,Home Depot $HD Raised to Hold at ValuEngine ,HD,1
12/27/2019 3:18,ValuEngine Upgrades Home Depot $HD to ¡§Hold¡¨ ,HD,1
12/27/2019 1:14,Home Depot $HD Stock Rating Upgraded by Zacks Investment Research ,HD,1
12/26/2019 21:53,Home Depot $HD Upgraded to ¡§Hold¡¨ at ValuEngine ,HD,1
12/25/2019 1:14,Home Depot $HD Upgraded at Zacks Investment Research ,HD,1
12/24/2019 8:33,"$HD yesterday high 222.00 next short term level on my radar then 223.57, 223.97",HD,1
12/23/2019 9:50,Home Depot $HD Raised to ¡§Hold¡¨ at Zacks Investment Research ,HD,1
12/23/2019 9:47,Home Depot $HD Upgraded to ¡§Hold¡¨ by Zacks Investment Research ,HD,1
12/23/2019 8:34,$HD:Why Is Home Depot (HD) Down 1.3% Since Last Earnings Report?:,HD,0
12/20/2019 2:38,"Insider Selling: Home Depot Inc $HD EVP Sells $2,772,543.80 in Stock ",HD,0
12/20/2019 2:16,"Insider Selling: Home Depot Inc $HD CEO Sells 113,468 Shares of Stock ",HD,0
12/20/2019 0:04,Organized retail crime is a growing problem for U.S. businesses. Here¡¦s how Home Depot is working to stop theft in¡K ,HD,1
12/19/2019 21:16,"$HD nice uptrend from bottom (?)In next week 220C as I posted earlier, sold 1/4 40% ",HD,0
12/19/2019 5:21,Ann Marie Campbell Sells 110 Shares of Home Depot Inc $HD Stock ,HD,0
12/19/2019 2:09,"Home Depot Inc $HD EVP Teresa Wynn Roseborough Sells 12,974 Shares ",HD,0
12/18/2019 7:50,$HD trade stop raised to b/e area,HD,1
12/18/2019 3:56,"Home Depot Inc $HD CEO Craig A. Menear Sells 113,468 Shares ",HD,0
12/17/2019 16:21,Insider Selling: Home Depot Inc $HD EVP Sells 110 Shares of Stock  #stocks,HD,0
12/17/2019 16:07,"Home Depot Inc $HD CEO Sells $23,968,980.32 in Stock  #stocks",HD,0
12/17/2019 16:07,"Insider Selling: Home Depot Inc $HD EVP Sells 12,974 Shares of Stock  #stocks",HD,0
12/17/2019 8:15,$HD another nice move today.  A move over the 21ma on my radar for next level higher if price wants it.,HD,1
12/16/2019 8:28,$HD looking good so far; last wk's high 217.88 key retake but again opex week. 221.19 the previous week.,HD,1
12/16/2019 3:49,Home Depot $HD Upgraded by Credit Suisse Group to ¡§Outperform¡¨ ,HD,1
12/16/2019 3:49,Home Depot $HD PT Lowered to $232.00 ,HD,0
12/16/2019 1:31,Home Depot $HD Stock Rating Lowered by Gordon Haskett ,HD,0
12/15/2019 8:12,Royal Bank of Canada Trims Home Depot $HD Target Price to $232.00 ,HD,0
12/15/2019 8:12,Home Depot $HD PT Lowered to $225.00 at Wedbush  #stocks,HD,0
12/15/2019 4:54,Morgan Stanley Trims Home Depot $HD Target Price to $225.00 ,HD,0
12/14/2019 7:05,Home Depot $HD Stock Rating Upgraded by Credit Suisse Group ,HD,1
12/14/2019 6:31,Home Depot $HD Earns Buy Rating from Stifel Nicolaus ,HD,1
12/14/2019 6:30,Home Depot $HD Price Target Cut to $225.00 ,HD,0
12/13/2019 14:21,Home Depot $HD Price Target Lowered to $224.00 at Nomura ,HD,0
12/13/2019 14:21,Home Depot $HD PT Lowered to $224.00   #markets,HD,0
12/13/2019 4:31,Q3 2021 EPS Estimates for Home Depot Inc $HD Decreased by Analyst  #stocks,HD,0
12/12/2019 23:21,Home Depot $HD Shares Gap Down on Analyst Downgrade ,HD,0
12/12/2019 9:15,"$HD Home Depot Upgraded to Outperform from Neutral at Credit Suisse, Hikes Price Target to....",HD,1
12/12/2019 8:50,Home Depot $HD PT Lowered to $200.00  #stocks,HD,0
12/12/2019 8:27,Fly Intel: Top five analyst downgrades $HD $MMM $PLCE $BEDU $WST ,HD,0
12/12/2019 8:23,Home Depot $HD Price Target Cut to $210.00 by Analysts at Telsey Advisory Group  #stocks,HD,0
12/12/2019 8:23,Home Depot $HD Price Target Cut to $225.00  #stocks,HD,0
12/12/2019 8:23,Home Depot $HD Lowered to ¡§Accumulate¡¨ at Gordon Haskett  #stocks,HD,0
12/12/2019 6:41,Home Depot ($HD) upgraded to Outperform from Neutral at Credit Suisse; tgt raised to $235,HD,1
12/12/2019 5:53,Home Depot $HD Rating Increased to Outperform at Credit Suisse Group  #stocks,HD,1
12/12/2019 5:11,Telsey Advisory Group Trims Home Depot $HD Target Price to $210.00 ,HD,0
12/12/2019 4:11,???? $HD UPGRADED TO OUTPERFORM AT CREDIT SUISSE,HD,1
12/12/2019 4:11,???? $HD DOWNGRADED TO ACCUMULATE FROM BUY AT GORDON HASKETT  ..  * apparently there¡¦s a difference between accumulating & buying these days,HD,0
12/12/2019 3:24,Trading Ideas: $HD possible bounce to 216 then target Lower low at 204  ?? FREE trade-of-week¡K ,HD,0
12/12/2019 0:48,Home Depot : Sets Cautious Outlook #HomeDepot #Stock #MarketScreener  ,HD,0
12/11/2019 20:51,Of course this breaks down some more after selling my short $HD - breaking below that 150ma and approaching 200ma.¡K ,HD,0
12/11/2019 20:35,Home Depot $HD Shares Gap Down Following Analyst Downgrade  #stocks,HD,0
12/11/2019 20:35,Home Depot $HD Shares Gap Down Following Analyst Downgrade ,HD,0
12/11/2019 18:01,"S&P 500, Nasdaq higher ahead of Fed meet; Dow hit by Boeing, Home Depot  ",HD,1
12/11/2019 17:16,Home Depot $HD Price Target Cut to $225.00 by Analysts at Morgan Stanley  #stocks,HD,0
12/11/2019 13:09,Home Depot $HD Price Target Lowered to $245.00 at Stifel Nicolaus  #stocks,HD,0
12/11/2019 11:49,$HD PT LOWERED TO $245 FROM $255 AT STIFEL,HD,0
12/11/2019 4:15,Good Morning!Futures mostly Flat ahead of the Fed decision @ 2pm followed by presser @ 2:30$HD Home Depot Reaff¡K ,HD,0
12/9/2019 15:26,$HD ... $216.53 +1.05%Jumped as high as $217.88 today as we approach the Depots Investor Day this Wednesday ...¡K ,HD,1
12/8/2019 8:26,$HD not out of the wood shed yet. Holding 200ma. Relief bounce was sold right off. Reclaims 217 will start to push.¡K ,HD,0
12/5/2019 18:18,$HD I was betting on this ugly shit? ???????????????Sold 1/2 yesterday morning 50%Tried to get 100% on remaining b¡K ,HD,0
12/5/2019 17:50,"$LOW with an inside day today, filled that gap we talked about. More gaps below, can $HD help bring it down or do w¡K ",HD,0
11/30/2019 0:02,Home Depot Inc $HD Short Interest Down 7.8% in November  #stocks,HD,0
11/28/2019 5:32,Home Depot $HD Cut to ¡§Sell¡¨ at ValuEngine ,HD,0
11/27/2019 11:02,$HD still running strong! Currently up almost +$5 since our entry on Monday! Stops raised and still targeting that¡K ,HD,1
11/27/2019 1:26,Home Depot $HD Lowered to Sell at ValuEngine ,HD,0
11/26/2019 10:25,"$HD nice reversal after 4 days of fallsold 220C $1.2 from $0.58rolled to 222.5C $0.35, currently $0.45",HD,0
11/25/2019 20:17,RT @BearingtonTrade: $HD thought we¡¦d see a little more down side - but I forgot stocks don¡¦t go down - where¡¦s the $20 reversal candle?L¡K,HD,0
11/25/2019 17:33,$HD thought we¡¦d see a little more down side - but I forgot stocks don¡¦t go down - where¡¦s the $20 reversal candle?¡K ,HD,0
11/25/2019 13:37,"$HD 220C now up 37%, reclaiming 218.40, room to 200.70, 222 then opens up towards 225. ",HD,1
11/25/2019 1:58,Home Depot¡¦s $HD Buy Rating Reaffirmed at Evercore ISI ,HD,1
11/24/2019 9:54,Longbow Research Reiterates Buy Rating for Home Depot $HD  #stocks,HD,1
11/24/2019 9:05,"RT @YahooFinance: Highlight: ""The expectations for Home Depot have been so high because the stock has been doing just so well in the last s¡K",HD,1
11/24/2019 3:39,Home Depot $HD Price Target Lowered to $237.00 at Nomura ,HD,0
11/23/2019 7:00,Home Depot $HD PT Raised to $225.00 at SunTrust Banks ,HD,1
11/23/2019 6:54,SunTrust Banks Raises Home Depot $HD Price Target to $225.00   #markets,HD,1
11/22/2019 4:56,$HD $LOW $EBAY $TGT $WMT:Inside Home Depot¡¦s efforts to stop a growing theft problem at its stores:,HD,1
11/22/2019 2:07,Home Depot $HD Earns Buy Rating from Longbow Research   #markets,HD,1
11/21/2019 17:31,The Home Depot $HD Declares Third Quarter Dividend Of $1.36,HD,1
11/21/2019 16:32,Home Depot $HD Price Target Raised to $205.00 at Loop Capital ,HD,1
11/21/2019 16:31,Home Depot $HD Price Target Raised to $205.00 at Loop Capital  #stocks,HD,1
11/21/2019 15:22,Home Depot Inc Announces Quarterly Dividend of $1.36 $HD  #stocks,HD,1
11/21/2019 15:15,Home Depot Inc $HD Announces $1.36 Quarterly Dividend  #stocks,HD,1
11/21/2019 15:13,Home Depot Inc Announces Quarterly Dividend of $1.36 $HD ,HD,1
11/21/2019 14:12,$HD - Home Depot declares $1.36 dividend ,HD,1
11/21/2019 8:31,Q4 2020 EPS Estimates for Home Depot Inc $HD Lowered by Analyst  #stocks,HD,0
11/21/2019 8:31,KeyCorp Research Analysts Lower Earnings Estimates for Home Depot Inc $HD  #stocks,HD,0
11/21/2019 8:30,KeyCorp Research Analysts Lower Earnings Estimates for Home Depot Inc $HD ,HD,0
11/21/2019 6:16,Home Depot $HD PT Lowered to $237.00  #stocks,HD,0
11/21/2019 4:03,Home Depot $HD PT Raised to $246.00 ,HD,1
11/21/2019 3:59,Home Depot $HD PT Raised to $246.00   #markets,HD,1
11/21/2019 2:00,Robert W. Baird Increases Home Depot $HD Price Target to $245.00   #markets,HD,1
11/20/2019 15:34,Home Depot¡¦s $HD Buy Rating Reaffirmed at Wells Fargo & Co ,HD,1
11/20/2019 14:37,"$HD #HD broke down today, nice trade via the weekly 220PUTS breaking down 222+ support, 50%+, tomorrow is 3rd day a¡K ",HD,0
11/20/2019 13:45,Home Depot sells everything you need to make a doghouse. Like the one investors will probably be putting the compan¡K ,HD,0
11/20/2019 13:31,$HD Buying high for the momo follow-through doesn't always pan out...Get your own charts at¡K ,HD,1
11/20/2019 12:03,Home Depot $HD Given Buy Rating at Longbow Research  #stocks,HD,1
11/20/2019 9:55,Loop Capital Increases Home Depot $HD Price Target to $205.00 ,HD,1
11/20/2019 6:50,$HD $LOW Lowes Raises Full-Year Forecast Amid Canadian Reorganization via ,HD,1
11/20/2019 6:39,$TGT  was $60 at end 2018  $HD took retailers $COST $LULU $BBBY $SHOP   down yday .. time to move UP !! where they belong !,HD,0
11/20/2019 6:33,"#HomeDepot $HD 3rd qtr earnings beat on EPS, but missed on revs & same store sales & lowered future profit expectat¡K ",HD,0
11/20/2019 4:45,$LOW lol after $HD I knew they were gonna beatNo position but low back in the trading list - been a long time as¡K ,HD,0
11/20/2019 4:30,Home Depot $HD Reiterated Buy at Longbow Despite Guidance Cut ,HD,0
11/20/2019 1:27,Jefferies Financial Group Analysts Raise Earnings Estimates for Home Depot Inc $HD ,HD,1
11/20/2019 1:27,Jefferies Financial Group Analysts Raise Earnings Estimates for Home Depot Inc $HD  #stocks,HD,1
11/19/2019 21:30,WATCH: The Dow and S&P 500 fell from record levels as dour forecasts from retailers Home Depot and Kohl's fueled wo¡K ,HD,0
11/19/2019 21:13,$HD #HD Quite the move down today ,HD,0
11/19/2019 20:20,Home Depot $HD Shares Down 5.4% ,HD,0
11/19/2019 19:50,The Dow and S&P 500 fell from record levels as dour forecasts from retailers Home Depot and Kohl's fueled worries a¡K ,HD,0
11/19/2019 15:50,Dismal forecasts from retailers Home Depot and Kohl¡¦s drag down the Dow and S&P 500  ,HD,0
11/19/2019 14:43,Market Recap: Stocks Down 100Retail / Semis lead stocks lower $KSS $HD $SMHVolume highest in 12 sessionsBloom¡K ,HD,0
11/19/2019 14:19,Home Depot $HD PT Raised to $246.00 at Goldman Sachs Group  #stocks,HD,1
11/19/2019 13:13,$HD  Bad boy today that took retailers down and $DIA down !!,HD,0
11/19/2019 12:39,Home Depot trims its growth estimates for the rest of the year as third-quarter sales fall short of estimates ,HD,0
11/19/2019 9:37,"Highlight: ""The expectations for Home Depot have been so high because the stock has been doing just so well in the¡K ",HD,1
11/19/2019 8:43,HD LOW it's not just Home Depot that has workshops for kids.... ,HD,0
11/19/2019 8:05,Home Depot is experiencing some growing pains as it adopts a One Home Depot strategy for bricks and clicks. Competi¡K ,HD,1
11/19/2019 7:58,(HD.N)  19 Nov - 09:55:39 AM  - HOME DEPOT SHARES DOWN 4.7% AFTER CUTTING FY SALES FORECAST - [RTRS],HD,0
11/19/2019 7:55,"DOWN WITH EARNINGS TODAY ALERT: $HD Home Depot, Inc ?? TradeIdeas via  to FREE Trading Room",HD,0
11/19/2019 7:42,"Lessee, $HD and $KSS miss badly and guide lower. I suppose there's nothing see there eh Graham @GainsPainsCapit? Re¡K ",HD,0
11/19/2019 7:25,RT @TradingNation: Home Depot dropping despite an earnings beat as the company¡¦s sales grew short of analyst estimates. $HD ,HD,0
11/19/2019 7:12,An Analyst Explains #HomeDepot's Revised Guidance Following Q3 Sales Miss $HD ,HD,0
11/19/2019 7:11,"Home Depot $HD Posts Earnings Results, Beats Estimates By $0.01 EPS  #stocks",HD,1
11/19/2019 6:40,$HD taking $DIA  down  so don't look at this index to make your decision !!!  FOCUS on individual stks It's a m¡K ,HD,0
11/19/2019 6:13,RT @bluff_capital: $HD Home Depot -5.5% after earnings w/eps in-line and miss on rev. Comp sales +3.6% (US +3.8%) Takes guidance down: FY s¡K,HD,0
11/19/2019 6:09,Market Preview: Stocks +45Home Depot - Down on weak salesKohl¡¦s - Down on weak salesPG&E near settlement for C¡K ,HD,0
11/19/2019 6:06,"$HD: Home Depot reports EPS in-line, misses on revs; reaffirms FY20 EPS guidance, lowers FY20 comp guidance ",HD,0
11/19/2019 5:59,Home Depot shares down sharply this morningTop analyst says housing pressure is in the backdrop for $HD ,HD,0
11/19/2019 5:57,Seeing other retailers down early. I respect the tape and that's fine but I'd point out $HD isn't much and $KSS i¡K ,HD,0
11/19/2019 5:48,"Home Depot Q3 EPS $2.53 Beats $2.52 Estimate, Sales $27.2B Miss $27.53B Estimate $HD",HD,0
11/19/2019 5:37,"Those buying the $HD dip may be better served buying the $LOW sympathy dip IMO , just lowered the bar and Lowe's been closing the gap...",HD,0
11/19/2019 5:26,"Retailers under pressure with Kohl's sliding 10%, Home Depot down 4% pre-bell after cutting guidance $KSS $HD ",HD,0
11/19/2019 5:12,A Peek Into The Markets: US Stock Futures Rise; Home Depot Sales Miss Views ,HD,0
11/19/2019 4:58,Depot¡¦s second guide down on comp this year. Earnings ok but tough for forecasts to rise if comps not playing ball. $HD $LOW,HD,0
11/19/2019 4:57,Here's what has $HD down over 5% after earnings:  ,HD,0
11/19/2019 4:56,"Comps solid 3.6% at Depot but a step down from 4.7% in July, which $HD suggested at the time was representative of ongoing performance. $LOW",HD,0
11/19/2019 4:50,"Good MorningAsia & Europe markets strong, US Equity futures follow.  Gold lower.$HD misses sales & cuts guidanc¡K ",HD,0
11/19/2019 4:36,"$HD Home Depot earnings beat expectations, but shares crater on big sales miss     ",HD,0
11/19/2019 4:25,"$HD - Comparable sales missed estimates at Home Depot, shares down 4.6% premarket ",HD,0
11/19/2019 4:20,"Home Depot Shares Plunge -7%, Poised For Worst Drop Since Dec. 2008",HD,0
11/19/2019 4:18,$HD $LOW:Home Depot Trims Full-Year Sales Forecasts After Q3 Earnings Beat: Shares Slump:,HD,0
11/19/2019 4:16,$HD down more than 5% in pre-market trading after posting mixed results for the latest quarter. ,HD,0
11/19/2019 4:13,$HD misses the Estimize EPS Consensus by 4c and the Estimize Revenue Consensus by $303.04M. Reports FQ3 earnings of¡K ,HD,0
11/19/2019 4:09,Home Depot lowers sales outlook after third-quarter revenue miss ,HD,0
11/19/2019 4:09,Home Depot $HD shares drop 8% on lower than expected earnings ,HD,0
11/19/2019 4:08,Home Depot Trims Full-Year Sales Forecasts After Q3 Earnings Beat: Shares Slump $HD,HD,0
11/19/2019 4:07,(LOW.N HD.N)  19 Nov - 06:06:53 AM  - LOWE'S COMPANIES SHARES DOWN 2.7% PREMARKET AFTER BIGGER RIVAL HOME DEPOT REPORTS RESULTS - [RTRS],HD,0
11/19/2019 4:07,Pretty good thumping for $HD here on soft sales guidance. This is pretty late in the year to cut this much. Shares¡K ,HD,0
11/19/2019 4:06,$HD down over 6% after missing sales estimates and lowering guidance,HD,0
11/19/2019 4:06,$HD down 8% in pre market. Earnings missed on revenue and comps.,HD,0
11/19/2019 4:06,"$HD $LOW:Home Depot earnings beat expectations, but shares fall on weak sales:",HD,1
11/19/2019 4:05,(HD.N)  19 Nov - 06:04:46 AM  - HOME DEPOT SHARES DOWN 6.6% PREMARKET AFTER RESULTS - [RTRS],HD,0
11/19/2019 4:02,"$HD - Home Depot EPS in-line, misses on revenue ",HD,0
11/19/2019 0:31,$HD $KSS:US futures point to higher open:,HD,1
11/18/2019 14:11,"Investing Action Plan: Home Depot Stock Off High Ahead Of Earnings; TJX Cos., TransDigm, Pagseguro Report ",HD,1
11/18/2019 13:56,$HD new 52 week high stop raised on the let it ride shares been holding since 12-26-18  ER tomorrow,HD,1
11/18/2019 7:45,RT @UnusualActivit3: Home Depot Inc. (The) $HD down by -0.1% at $237.0644UNUSUAL ACTIVITY VOLUME 634.86% STRENGTH 420.5% #Stocks #Unusu¡K,HD,0
11/18/2019 2:05,Jefferies Financial Group Raises Home Depot FY2020 Earnings Estimates to $10.13 EPS (Previously $10.08).  $HD #HD,HD,1
11/17/2019 14:01,Jefferies Financial Group Increases Home Depot $HD Price Target to $268.00  #stocks,HD,1
11/17/2019 13:27,"Home Depot $HD is higher for the 10th month of 11, currently +1.2% at $237.39. Earnings due early Tues' should come¡K ",HD,1
11/17/2019 10:27,Home Depot Inc $HD Short Interest Down 7.8% in October  #stocks,HD,0
11/16/2019 10:29,JPMorgan Chase & Co. Increases Home Depot $HD Price Target to $262.00 ,HD,1
11/16/2019 7:37,Home Depot $HD Price Target Raised to $262.00  #stocks,HD,1
11/15/2019 22:12,Morgan Stanley Increases Home Depot $HD Price Target to $245.00 ,HD,1
11/15/2019 12:21,Home Depot $HD Price Target Raised to $268.00 at Jefferies Financial Group ,HD,1
11/15/2019 9:35,Home Depot $HD PT Raised to $245.00 ,HD,1
11/15/2019 7:50,Home Depot $HD PT Raised to $268.00  #stocks,HD,1
11/15/2019 5:34,Home Depot $HD Downgraded by Edward Jones ,HD,0
11/15/2019 5:31,Home Depot $HD Downgraded by Edward Jones  #stocks,HD,0
11/15/2019 3:58,Home Depot $HD Cut to ¡§Hold¡¨ at Edward Jones ,HD,0
11/14/2019 6:47,$HD Home Depot Price Target Raised to $245.00/Share From $225.00 by Morgan Stanley,HD,1
11/11/2019 14:59,Home Depot $HD Rating Lowered to Hold at Edward Jones  #stocks,HD,0
11/11/2019 8:30,Monday's Top Analyst Upgrades and Downgrades PART 2 $HPE $HD $NVDA $OXY $PEB $QCOM $SWKS $SMAR $SPLK $TSLA $UAL¡K ,HD,0
11/11/2019 5:15,Home Depot $HD Rating Lowered to Hold at Edward Jones   #markets,HD,0
11/11/2019 5:15,Home Depot $HD Rating Lowered to Hold at Edward Jones ,HD,0
11/11/2019 2:19,Edward Jones Downgrades Home Depot $HD to Hold ,HD,0
