"Item","POS","Aff_Score","Neg_Score"
"now resistance","",-2.47066666666667,-2.43968888888889
"now say","",0.7335,0.7335
"now see","",0.182823529411765,0.216588235294118
"now should","",-0.186818181818182,-0.175636363636364
"now show","",-0.341055555555556,-0.3255
"now sit","",-0.0874285714285715,-0.0760000000000001
"now so","",0.63875,0.757058823529412
"now start","",-0.210769230769231,-0.198153846153846
"now support","",1.636328125,1.673203125
"now take","",-0.566571428571429,-0.549428571428572
"now test","",-0.4228,-0.4064
"now the","",-0.151807228915662,-0.130666666666667
"now time","",0.257727272727273,0.3925
"now tkr","",-0.062638888888889,-0.0617614678899082
"now to","",0.286,0.372582089552239
"now try","",2.403,2.443
"now turn","",0.937846153846154,0.974769230769231
"now under","",-0.8242,-0.8034
"now until","",-0.3864,-0.3864
"now up","",2.24609090909091,2.29642
"now we","",0.0425729166666667,0.0679999999999999
"now when","",-0.49,-0.260117647058823
"nowhere","RB",-0.450553571428572,-0.450553571428572
"np","NN",-0.52125,-0.512083333333334
"nrNUM","NN",0.684863636363637,0.703863636363637
"nt","NN",-0.531692307692308,-0.56723076923077
"ntdoy","NN",-0.00483333333333334,0.0369032258064516
"ntfri","JJ",-0.142142857142857,-0.134285714285714
"nuclear","JJ",-0.1488,-0.1422
"nuff","NN",0.463333333333333,0.481666666666666
"NUM-box","JJ",-0.0173571428571428,-0.0126428571428571
"NUM-box","NN",0.428,0.4456
"NUM-d","JJ",-0.173739130434782,-0.12675
"NUM-day and","",2.30688,2.37216
"NUM-day","JJ",0.554774885238311,-0.0399705882352941
"NUM-day line","",2.016,2.056
"NUM-day","NN",0.957193548387097,0.976354838709678
"NUM-day NUM-min","",1.24635483870968,1.2811935483871
"NUM-dma","JJ",-0.651428571428571,-0.662527777777777
"NUM-dma","NN",-0.9996,-1.11375
"NUM-ema","JJ",-0.49425,-0.576375
"NUM-ema","NN",-0.265333333333333,-0.265333333333333
"NUM-hour chart","",-1.54127272727273,-1.51518181818182
"NUM-hour","JJ",-1.45009756097561,-1.43560975609756
"NUM-hour","NN",0.148571428571428,0.164285714285714
"NUM-ish","JJ",-0.790833333333334,-0.92064
"NUM-min back","",2.637,2.678
"NUM-min gap","",2.22596153846154,2.30769230769231
"NUM-min in","",2.123,2.163
"NUM-min","JJ",1.02732467532468,1.04477922077922
"NUM-min","NN",1.14877142857143,1.16825714285714
"NUM-min range","",2.222,2.263
"NUM-min rsus","",2.637,2.748
"NUM-min run","",3.485,3.526
"NUM-min s","",2.839,2.879
"NUM-min view","",1.9,1.941
"NUM-min with","",2.64908571428571,2.68891428571428
"NUM-minute chart","",-0.389473684210526,-0.37
"NUM-minute","JJ",-0.336,-0.325846153846154
"NUM-mo","JJ",-1.5236,-1.5093
"NUM-month","JJ",-0.228082191780822,-0.243486486486486
"NUM-NUM-NUM","NN",-1.19396666666667,-1.1815
"NUM-NUM","JJ",-0.171,-0.150333333333333
"NUM-NUM","NN",0.343571428571428,0.522181818181818
"NUM-NUMm","JJ",0.835454545454545,0.855454545454545
"NUM-period ema","",2.315,2.356
"NUM-period","JJ",1.15826666666667,1.1788
"NUM-sma","JJ",0.063,0.0795
"NUM-sma","NN",-0.204272727272727,-0.198272727272727
"NUM-week high","",4.601,4.66
"NUM-week","JJ",0.384654545454546,0.319428571428572
"NUM-week","NN",0.170181818181818,0.188181818181818
"NUM-week sma","",-0.480454545454546,-0.519090909090909
"NUM-wk high","",-1.0995,-0.907384615384616
"NUM-wk","JJ",-0.64125,-0.60705
"NUM-x","JJ",3.543,3.565
"NUM-year high","",2.04134615384616,2.07980769230769
"NUM-year","JJ",-0.0156046511627907,-0.0250697674418605
"NUM-yr chart","",2.1703125,2.20875
"NUM-yr","JJ",0.61953125,0.518470588235294
"num 's","",-0.155946320329023,-0.119228571428571
"num $","",0.2704171924653,0.338275862068965
"num +","",2.36001769156077,0.867809523809524
"num a.m.","",0.335833333333333,0.369166666666667
"num about","",-0.30132,-0.28656
"num again","",-0.0690580645161291,0.0504
"num agree","",1.02617647058824,1.10094285714286
"num alert","",1.2328125,1.27125
"num almost","",-0.144375,-0.131875
"num already","",0.147777777777778,0.213972972972973
"num analyst","",1.14495652173913,1.23808695652174
"num and","",-0.0722567533844783,-0.0310576923076923
"NUM and","",2.839,1.84857142857143
"num another","",-0.140454545454546,-0.129272727272727
"num any","",0.0378181818181818,-0.452
"num anymore","",0.296666666666667,0.474166666666666
"num app","",3.016,3.056
"num appear","",-0.5848,-0.5688
"num approach","",0.704545454545454,0.740909090909091
"num area","",-0.2912,-0.737727272727273
"num around","",-0.144375,-0.131875
"num as","",-0.141874193548387,1.05783333333333
"num ask","",2.315,1.25914285714286
"NUM at","",1.60859375,1.3410303030303
"num attempt","",-0.898666666666666,-0.87035294117647
"num away","",-0.162074074074074,-0.150222222222222
"num b","",-0.0954,-0.0948
"num baby","",1.73082352941176,1.76847058823529
"num barrier","",-0.129272727272727,-0.129272727272727
"num bc","",1.9,1.941
"num be","",-0.117904910967401,-0.0119636363636364
"NUM be","",0.805263157894737,0.988904761904762
"num bear","",-2.07936842105263,-1.80069230769231
"num because","",-0.711,-0.52155
"num before","",-0.142819672131148,-0.461818181818182
"num believe","",1.89351219512195,1.93151219512195
"num best","",2.016,2.056
"num bet","",-0.411545454545454,-0.395181818181818
"num better","",-0.4875,-0.377916666666667
"num between","",0.0462222222222222,-0.0644
"num bid","",0.745714285714286,0.857142857142857
"num big","",-0.191036363636363,-0.150333333333333
"num bit","",-0.214666666666666,-0.214666666666666
"num black","",-3.663625,-3.628625
"num block","",1.13457142857143,1.23272727272727
"num bn","",-2.079,-2.049
"num bNUM","",-0.661833333333333,-0.58168
"num both","",-0.171666666666666,-0.158
"num breakdown","",-4.14646153846154,-4.10861538461538
"num bring","",-0.927,-0.907
"num but","",0.0642777777777778,1.58555882352941
"num buyer","",-0.395,-0.377916666666667
"num by","",0.10296682464455,0.6736
"num c","",1.39514285714286,1.47205882352941
"num call","",2.58467406143345,2.154
"num candle","",-0.592620689655173,-0.5070625
"num cash","",0.697645161290323,0.90475
"num catalyst","",1.4653125,1.573125
"num","CD",-0.0157565777865842,-0.0299179333668648
"num chance","",0.6975,0.7335
"num channel","",-0.386222222222222,-0.341
"num chart","",-0.521322033898305,-0.546333333333333
"num close","",-0.633176470588235,-0.600361256544503
"num closely","",1.55084210526316,0.9837
"num club","",0.704545454545454,0.740909090909091
"num come","",-0.245333333333333,-0.228466666666666
"num company","",0.799166666666666,0.716407407407407
"num complete","",-0.8425,-0.822
"num consecutive","",-0.880484848484849,-0.976
"num cont","",-0.279,-0.265333333333333
"num continue","",-0.117878787878788,-0.0870588235294119
"num converge","",0.359166666666667,0.3925
"num correction","",-1.49046153846154,-1.46523076923077
"num cost","",0.931333333333334,0.968
"num could","",0.314927536231884,0.35794964028777
"num country","",3.36,3.485
"num cover","",-1.88625,-1.86125
"num crash","",-1.95272727272727,-1.92290909090909
"num cup","",4.246,4.31
"num current","",-0.529166666666667,-0.512083333333334
"num d","",-0.7154,-0.696266666666667
"num datum","",0.825,1.07353846153846
"num dec","",-0.271025641025641,-0.29325
"num dec.","",-0.249090909090909,-0.234181818181818
"num decline","",-6.006,-5.966
"num delta","",-0.316,-0.302333333333333
"num different","",-0.382666666666667,-0.367111111111111
"num dividend","",1.0528125,1.15764705882353
"num dma","",-0.0529616724738676,-0.0512891986062718
"num do","",-0.542769230769231,-0.4914
"num drive","",-0.508,-0.4916
"num drop","",-1.42609090909091,-1.21429411764706
"num due","",-0.500000000000001,-0.457846153846154
"num during","",-0.37725,-0.582727272727273
"num each","",-1.13657142857143,-1.06685714285714
"num earlier","",0.0675,-0.0766315789473685
"num early","",0.637185185185185,0.432071428571428
"num easily","",0.799,0.679512195121951
"num end","",-0.591396226415094,-0.573283018867924
"num enter","",-0.365818181818182,-0.351272727272728
"num entry","",1.72564705882353,1.7906976744186
"num eod","",0.0968035714285714,0.156696428571428
"num eow","",0.2625,0.296666666666667
"num eoy","",2.315,2.443
"num er","",1.81739130434783,1.96660869565217
"num est.","",-0.365818181818182,-0.351272727272728
"num estimate","",1.02941666666667,1.06608333333333
"num et","",-0.19692,-0.18252
"num even","",-0.372307692307693,-0.321111111111111
"num ever","",0.0760909090909091,0.0760909090909091
"num expire","",-0.279,-0.265333333333333
"num extension","",0.30703125,0.3390625
"num fail","",-1.77582142857143,-1.74867857142857
"num fair","",-0.754695652173912,-0.735086956521738
"num feel","",0.26706976744186,0.222133333333333
"num few","",-0.249090909090909,-0.234181818181818
"num fib","",-0.879881081081082,-0.885026737967914
"num fibo","",-1.04505882352941,-1.14388888888889
"num fibonaccus","",-1.4105,-1.3845
"num fill","",-0.27,-0.20125
"num final","",-0.423076923076924,-0.407307692307693
"num first","",0.412710843373494,0.288847058823529
"num flag","",0.7335,0.7335
"num flat","",0.727111111111111,0.762666666666667
"num follow","",-0.797486486486486,-0.811351351351351
"num foot","",-0.5688,-0.5688
"num for","",0.118241317857162,-0.214875
"NUM for","",2.315,2.356
"num form","",-0.564444444444444,-0.546222222222222
"num from","",0.509516129032258,2.27
"num gap","",-0.307469879518072,-0.273380116959065
"num get","",0.425375,0.502783018867924
"num give","",-0.114459459459459,-0.102567567567567
"num gold","",-0.501428571428572,-0.484285714285715
"num green","",1.31175,1.07911111111111
"num h","",-1.71866666666667,-1.79109677419355
"num hear","",0.644117647058824,0.680294117647059
"num heck","",-0.279,-0.265333333333333
"num hedge","",-1.33636363636364,-1.31027272727273
"num hell","",0.830769230769231,0.434769230769231
"num hi","",-1.50631578947368,-1.48105263157895
"num hit","",-0.396,-0.395571428571429
"num hope","",1.04125,0.860487804878049
"num hour","",-0.407780952380953,1.05783333333333
"num hourly","",-1.14545454545454,-1.30025
"num hr","",-0.659076923076923,-0.602682692307692
"num I","",-0.0827547169811321,0.989142857142857
"num if","",-0.144223255813954,-0.065
"num imho","",-0.558,-0.542
"num imminent","",0.802153846153846,0.836
"num imo","",0.126084745762712,0.185508196721312
"num ind","",-0.454333333333333,-0.440666666666666
"num index","",-1.011,-0.9905
"num indicator","",-0.339411764705883,-0.422
"num inside","",0.53746875,0.615151515151515
"num insider","",1.9,0.974769230769231
"num interim","",2.563,2.604
"num into","",1.03235294117647,1.08088235294118
"num ipad","",1.904,1.99372222222222
"num iphone","",1.53628571428571,1.64214285714286
"num it","",0.0870247933884297,0.138380165289256
"num its","",0.136604651162791,0.254276595744681
"num jan","",0.485333333333333,0.563261538461539
"num July","",-0.664545454545455,-0.646363636363637
"num just","",0.201275510204082,0.2318
"num k","",1.99714285714286,2.06
"num key","",-0.809099337748345,-0.800328947368421
"num know","",-0.253125,-0.250333333333333
"num large","",-0.111692307692308,-0.156
"num later","",-0.356153846153847,-0.340384615384616
"num leave","",-0.0613636363636364,-0.10804347826087
"num let","",0.733529411764706,0.843888888888889
"num likely","",-0.4548,-0.4388
"num lod","",-1.83710526315789,-1.75905
"num lot","",-0.623769230769231,-0.586282051282051
"num lotto","",0.688888888888889,0.724444444444444
"NUM","LS",-0.458132530120482,-0.448214285714285
"num lvl","",-1.06986666666667,-1.1835
"num m","",1.06654736842105,1.12492708333333
"num m.","",-0.1545,-0.1422
"num major","",-0.499027027027027,-0.508657894736843
"num man","",1.9,1.941
"num many","",-0.09075,-0.0805
"num mark","",-0.169481481481481,-0.161144578313253
"num market","",-0.197357142857143,-0.1845
"num maybe","",-0.3164,-0.225891891891892
"num mean","",-0.529166666666667,-0.512083333333334
"num means","",-0.365818181818182,-0.351272727272728
"num method","",-0.202588235294118,-0.388705882352941
"num might","",-0.0936486486486486,-0.0662894736842105
"num mil","",1.61091397849462,1.68677419354839
"num mill","",2.51611111111111,2.58157894736842
"num million","",0.6975,0.7335
"num min","",-0.322525597269624,-0.43875
"num minimum","",0.466266666666667,0.674625
"num mm","",2.18638888888889,2.22511111111111
"num mo.","",0.937846153846154,1.1788
"num Monday","",1.98,2.01921739130435
"num month","",0.0938823529411765,0.5176
"num monthly","",-0.476388888888889,-0.411833333333333
"num more","",-0.0337518466184317,-0.0565230769230768
"num most","",0.335833333333333,0.5134
"num must","",-0.869677419354839,-0.873375
"num my","",-0.060983870967742,-0.0701774193548387
"num n","",0.656657534246575,0.70064
"num nearly","",-0.3018,-0.217090909090909
"num neckline","",-1.4532,-1.4286
"num need","",-0.537081081081081,-0.53284
"num negate","",-2.2545,-2.2245
"num new","",1.772928,1.65165354330709
"num next","",-0.182965367965368,-0.128307692307692
"num nicely","",2.016,2.056
"NUM","NN",0.0905242646946712,0.199862068965517
"num not","",-0.362028169014084,-0.362028169014084
"num note","",1.2328125,1.27125
"num now","",0.0411447368421053,0.5475
"num NUM-day","",1.6226,1.6606
"num NUM-min","",1.42508823529412,1.46247058823529
"num num","",-0.0825799044819986,1.0535593220339
"num NUMdma","",-0.529166666666667,-0.512083333333334
"num NUMk","",1.128,1.16584615384615
"num NUMmin","",-0.4875,-0.610153846153847
"num NUMnd","",-0.13675,-0.087923076923077
"num offer","",-0.253,-0.207
"num on","",0.763110589761302,-0.0122222222222222
"num once","",0.601466666666667,0.7805
"num open","",-0.471428571428572,-0.4746
"num operational","",-2.48955555555555,-2.45083333333333
"num or","",-0.109587096774194,-0.07275
"num other","",0.788387096774194,0.85978125
"num overnight","",-0.537826086956522,-0.520434782608695
"num p","",-0.378083333333333,-0.286666666666666
"num p.m.","",-0.0771428571428572,-0.0378666666666667
"num part","",-0.282222222222222,-0.273111111111111
"num pattern","",0.381333333333333,0.408
"num pe","",0.625,0.804542857142857
"num peak","",-1.44454545454545,-1.41845454545454
"num people","",-0.107611111111111,-0.113135135135135
"num percent","",0.26669987593205,0.683645536153467
"num percentab","",1.34357142857143,1.38066666666667
"num period","",-0.0805,-0.0705
"num person","",-0.304363636363637,-0.203461538461539
"num pin","",-0.315478260869565,-0.301565217391305
"num pip","",-1.07167512690355,-0.604
"num please","",0.743478260869565,0.511347826086957
"num plus","",2.35163265306123,2.4111
"num point","",-0.347178884309931,-1.19028571428571
"num pop","",0.856258064516129,0.9370625
"num possible","",-0.221692307692307,-0.253348484848485
"num potential","",2.13841463414634,2.18751807228916
"num pp","",1.4949,1.62059615384615
"num pre-market","",-0.189666666666666,-0.176333333333333
"num pre","",1.97725,2.04416666666667
"num premarket","",-0.216315789473685,-0.203368421052632
"num prior","",1.12156578947368,1.15472368421053
"num probably","",-1.09491666666667,-1.07158333333333
"num profit","",-0.248156862745098,-0.22713725490196
"num prove","",0.359166666666667,0.3925
"num put","",-2.31559821428571,-2.25890666666667
"num q","",0.466266666666667,0.674625
"num qNUM","",-1.9075,-1.88358333333333
"num quarter","",-0.1694,-0.118066666666667
"num quick","",1.128,1.16584615384615
"num quickly","",-0.051923076923077,-0.0920370370370369
"num r","",-0.0888461538461538,-0.050875
"num r/r","",2.016,2.056
"num ratio","",-0.249230769230769,-0.236923076923077
"num re","",1.16029411764706,0.936857142857143
"num ready","",0.931333333333334,0.968
"num real","",-0.0900000000000001,-0.155588235294118
"num really","",-0.452941176470588,-0.491571428571429
"num reason","",-0.265333333333333,-0.233
"num recent","",0.792,0.82808
"num release","",2.123,1.07353846153846
"num remain","",-0.907578947368421,-0.888157894736842
"num remember","",-0.112533333333333,-0.1016
"num resist","",1.33269230769231,1.10107692307692
"num result","",1.65258620689655,1.81577419354839
"num retest","",-0.338571428571428,-0.323928571428571
"num retracement","",-0.537025641025641,-0.519589743589744
"num reverse","",-1.35028571428571,-1.424
"num right","",0.249622641509434,0.256436363636364
"num rise","",-0.574411764705882,-0.557941176470588
"num risk","",-0.447652173913043,-0.397565217391304
"num run","",1.47114893617021,1.56673469387755
"num sale","",1.23616216216216,1.45294871794872
"num say","",0.874888888888889,1.00926315789474
"num scenario","",-0.631230769230769,-0.613884615384615
"num second","",-0.051923076923077,-0.0426923076923077
"num seconds","",-0.746,-0.7255
"num see","",-0.0502857142857143,-0.0436776859504132
"num seem","",-0.0861929824561404,-0.119066666666667
"num sept","",0.982625,1.017625
"num set","",1.36894736842105,1.40563157894737
"num share","",1.12354237928515,0.9232
"num short-term","",-0.395,-0.377916666666667
"num shorts","",0.0416,0.1304
"num side","",-0.365818181818182,-0.351272727272728
"num size","",1.51107692307692,1.54892307692308
"num small","",-0.0468235294117647,-0.0374117647058824
"num sNUM","",-1.35466666666667,-1.328
"num so","",0.317352941176471,0.579615384615385
"num some","",0.404166666666667,0.438333333333333
"num sometime","",-0.186923076923077,-0.148615384615385
"num soon","",-0.0643076923076923,-0.0528735632183908
"num split","",2.222,2.263
"num spot","",2.222,2.263
"num spread","",0.745777777777778,0.781333333333333
"num still","",-0.113121495327103,-0.117247706422018
"num stop","",0.219209188975262,0.369488549618321
"num straight","",-0.216764705882353,-0.176594594594594
"num study","",-0.44,-0.4236
"num suck","",-5.20294736842105,-5.1641052631579
"num supp","",-1.98207692307692,-1.97723076923077
"num support","",-0.68045390070922,-0.68034965034965
"num sure","",-0.4616,-0.58909090909091
"num swing","",-0.147058823529412,-0.140918918918919
"num t","",0.461142857142857,0.495428571428571
"num tgt","",-0.0538888888888889,-0.0427777777777778
"num than","",0.946538461538462,0.759851851851852
"num the","",-0.126306765244397,-0.113354037267081
"num then","",-0.064464,-0.0644774535809018
"num they","",-0.0509310344827587,-0.0930666666666668
"num thing","",0.361866666666667,0.357105263157895
"num this","",0.268862559241706,0.0636363636363636
"num those","",1.9,1.941
"num though","",-0.228333333333333,-0.127878787878788
"num thru","",1.57266666666667,1.61
"num tic","",-1.225,-1.20108333333333
"num till","",-1.19408333333333,-0.822
"num tkr","",-0.381360294117647,-0.397272727272728
"num tl","",-0.6706875,-0.65275
"num to","",-0.0317003134768429,-0.0754634146341463
"num tomorrow","",-0.0579310344827586,-1.51933333333333
"num too","",-0.178509803921568,-0.230375
"num total","",0.562058823529412,0.680294117647059
"num touch","",-0.5688,-0.5688
"num trade","",-0.116194805194805,-0.0925822784810126
"num trading","",0.17082,0.26895145631068
"num trendline","",-0.4272,-0.4108
"num trick","",-0.3864,-0.3864
"num turn","",-0.468,-0.452
"num tweeted","",0.1425,0.1725
"num u","",-0.9478125,-0.633
"num under","",-1.02566666666667,-1.93036734693878
"num unit","",2.403,2.526
"num unless","",-1.66811764705882,-1.3692
"num until","",0.606857142857143,0.875
"num update","",0.3088,0.399095238095238
"num user","",0.7335,0.7335
"num vertical","",-0.8952,-0.8706
"num very","",-0.15538,-0.13158
"num via","",-0.311538461538462,-0.296153846153846
"num view","",0.63875,0.674625
"num vwap","",1.37741935483871,1.41354838709677
"num w/volume","",1.68625,1.72425
"num wait","",0.539,0.573692307692308
"num wall","",0.364692307692308,0.495428571428571
"num want","",0.195571428571428,0.289204081632653
"num way","",-0.0861230769230769,-0.0538805970149254
"num we","",0.233030769230769,0.26
"num which","",-0.23245652173913,-0.193510638297872
"num while","",-0.763148148148147,-0.743888888888888
"num white","",2.08942307692308,2.12884615384615
"num window","",-1.25969230769231,-1.23507692307692
"num with","",0.323426724137931,-0.114933333333333
"num without","",0.180375,0.364823529411765
"num wk","",0.6325,0.673221238938053
"num work","",-0.238260869565218,-0.224
"num y","",-1.206,-1.1835
"num year","",-0.15037037037037,-0.528205128205128
"num yesterday","",0.35837037037037,0.353271604938272
"num yet","",-0.0844,-0.418352941176471
"num zone","",-0.872951807228916,-0.851710843373495
"NUM.NUM-ish","JJ",-0.272823529411765,-0.227294117647059
"NUM.NUM-limit and","",-1.1556,-1.131
"NUM.NUM-limit","JJ",0.3465,0.363
"NUM.NUM-limit w/NUM","",0.683863636363637,0.715545454545455
"NUM.NUM-limit with","",2.775,2.815
"NUM.NUM-stop","JJ",0.05325,0.06975
"NUM.NUM be","",-0.365818181818182,-0.351272727272728
"NUM.NUM","JJ",-0.0362,-0.0318
"NUM.NUM","NN",-0.0362571428571428,-0.0384672897196261
"NUM.NUM on","",2.959,3
"NUM.NUM","RB",-0.264,-0.256666666666666
"NUM/NUM","NN",-0.0513636363636363,-0.0463636363636363
"NUM/NUM/NUMsma","NN",-1.4064,-1.3932
"NUM/NUMdma","NN",-0.0216,-0.1016
"NUM/NUMema","NN",-0.656363636363637,-0.646363636363637
"NUM/NUMma","NN",-0.039047619047619,-0.0338095238095238
"NUM/NUMsma bearish","",-5.385,-5.345
"NUM/NUMsma","NN",-1.68054545454545,-1.66854545454545
"NUM/share","JJ",-0.0184090909090909,-0.0134090909090909
"NUM/share","NN",0.855454545454545,0.855454545454545
"NUMam","JJ",0.928,1.07022222222222
"NUMam","NN",0.162782608695652,0.324782608695652
"NUMb dragon","",4.27,4.31
"NUMb","JJ",2.56494505494505,2.43230769230769
"NUMb","NN",0.856697478991596,0.764754098360656
"NUMb potential","",2.959,3
"NUMb","RB",0.374166666666667,0.573692307692308
"number and","",0.884,0.7645625
"number be","",0.739516129032258,0.73775
"number for","",0.669318181818182,0.464166666666667
"number in","",1.54605555555555,1.656
"number","NN",0.35667669720958,0.604761904761905
"number on","",1.40426086956522,1.11144
"NUMc at","",3.485,3.526
"NUMc call","",-2.7936,-2.7608
"NUMc distribution","",-4.14442307692308,-4.10815384615385
"NUMc divergence","",-1.42182198661542,-2.20655555555556
"NUMc indicator","",-2.8028,-2.77346666666667
"NUMc","JJ",-1.35407865168539,-1.29886956521739
"NUMc lead","",-1.135,-1.29872727272727
"NUMc negative","",-6.144,-6.104
"NUMc","NN",-0.397262231841701,-0.617242105263158
"NUMc tkr","",-2.01375,-1.983
"NUMcent","NN",0.726916666666667,0.974769230769231
"NUMd as","",5.33151136363636,3.59440909090909
"NUMd at","",-0.430434782608696,-0.49875
"NUMd bounce","",1.32047058823529,1.35811764705882
"NUMd come","",2.43622493202953,1.86816666666667
"NUMd ema","",3.42097213629693,2.368125
"NUMd","FW",1.04972,1.06996
"NUMd here","",-1.47763636363636,-1.47763636363636
"NUMd in","",1.9,1.941
"NUMd","JJ",0.766177402031155,0.584575757575758
"NUMd","NN",0.623003919458172,-1.1120625
"NUMd num","",-0.9535,-0.9335
"NUMd press","",6.0645,4.084
"NUMd printer","",0.889,1.1865
"NUMd printing","",1.955,2.09747368421053
"NUMd","RB",1.10279468598306,0.856615384615384
"NUMd today","",1.10165217391304,1.13730434782609
"NUMd","VB",0.312,0.168606060606061
"NUMd vwap","",2.50377272727273,2.54195454545455
"NUMd/NUMd","JJ",1.48338461538462,1.50369230769231
"NUMd/NUMd","NN",2.334,2.356
"NUMday and","",1.9,1.941
"NUMday","JJ",-0.098320754716981,-0.113314814814815
"NUMday","NN",0.0287659574468085,-0.00179861111111111
"NUMday","RB",-0.086,-0.0805
"NUMday","VB",-0.1032,-0.0966
"NUMdayma","NN",-0.144272727272727,-0.138272727272727
"NUMdema","NN",-0.0893333333333333,-0.0819999999999999
"NUMdma be","",-0.385736842105263,-0.31745
"NUMdma for","",-0.210769230769231,-0.198153846153846
"NUMdma","JJ",-0.121481481481481,-0.103272727272727
"NUMdma","NN",0.303441645844664,-0.749538461538461
"NUMdma num","",-0.138560975609756,-0.125560975609756
"NUMdma on","",0.644827586206896,0.680172413793103
"NUMdma tkr","",-0.140454545454546,-0.129272727272727
"NUMdma today","",1.78823529411765,1.82682352941176
"NUMdma","VB",0.1145625,0.1324375
"NUMema","JJ",-1.36671428571429,-1.486
"NUMema","NN",-0.131,-0.126333333333333
"numerous","JJ",0.1456,0.228285714285714
"NUMg","NN",2.48269230769231,2.54318518518519
"NUMgb","NN",-0.2964,-0.2898
"NUMh chart","",-1.58222222222222,-1.55619047619048
"NUMh","JJ",-1.03176470588235,-1.04294117647059
"NUMh","NN",-1.3323503649635,-1.33284671532847
"NUMhour","NN",-0.995555555555556,-0.983333333333334
"NUMhr chart","",-1.10650485436893,-1.08341747572816
"NUMhr","JJ",-1.03944680851064,-1.04146478873239
"NUMhr","NN",-0.486710526315789,-0.422243902439024
"NUMk at","",1.95969230769231,1.64835
"NUMk future","",2.10505263157895,2.14389473684211
"NUMk in","",1.35586956521739,1.39883333333333
"NUMk","JJ",-0.142268964436319,-0.357
"NUMk more","",3.7275,2.604
"NUMk","NN",0.913185322062414,0.28325
"NUMk","RB",1.31733,0.836019230769231
"NUMk share","",1.49777777777778,1.56712328767123
"NUMk trade","",1.9,1.941
"NUMk","VB",0.4494,0.577555555555556
"NUMm +","",2.09129411764706,1.49155555555556
"NUMm chart","",-0.704545454545455,-0.685909090909091
"NUMm ipad","",1.5346875,1.573125
"NUMm iphone","",3.07,3.163
"NUMm","JJ",-0.0703396226415094,-0.0811121495327103
"NUMm","NN",-0.0505928836340844,1.31485714285714
"NUMm","RB",0.315,0.333333333333333
"NUMm","VB",-0.10075,-0.0374117647058824
"NUMm volume","",2.123,2.263
"NUMma &","",1.19545454545455,1.23272727272727
"NUMma break","",0.937846153846154,0.974769230769231
"NUMma cross","",1.87382608695652,1.91304347826087
"NUMma","JJ",0.961934641259057,0.655394190871369
"NUMma","NN",0.64257251691846,-0.130666666666667
"NUMma","RB",-0.086,-0.0805
"NUMma right","",1.9,1.941
"NUMma sup","",1.941,1.941
"NUMma support","",1.95075,1.3365
"NUMma","VB",-0.086,-0.0805
"NUMma with","",0.805263157894737,0.841947368421052
"NUMmil","JJ",2.63513333333333,2.8190625
"NUMmil","NN",1.95230769230769,2.115475
"NUMmil share","",2.775,2.941
"NUMmillion","NN",-0.149330701124427,-0.1698
"NUMmin","JJ",-0.495659574468085,-0.496613240418119
"NUMmin","NN",0.121544776119403,0.125392592592593
"NUMmin tkr","",-0.5963125,-0.77364705882353
"NUMmm","JJ",0.29868,0.4024
"NUMmm","NN",0.720909090909091,0.974769230769231
"NUMmo","JJ",-0.435105263157895,-0.5184
"NUMmo","NN",-1.8083,-1.794
"NUMmo num","",-3.552,-3.51771428571429
"NUMmonth","JJ",-0.800384615384616,-0.791923076923078
"NUMmonth","NN",-0.1264,-0.120266666666667
"NUMmorrow","NN",0.804125,0.874
"NUMmro","NN",0.720909090909091,0.740909090909091
"NUMn","NN",-2.8328,-2.8152
"NUMnd","JJ",-0.0281889027461422,1.30707692307692
"NUMnd leg","",0.704545454545454,0.740909090909091
"NUMnd target","",-0.485142857142858,-0.468
"NUMnd time","",-0.228333333333333,-0.214666666666666
"NUMp","JJ",-0.646363636363637,-0.646363636363637
"NUMp","NN",-1.08214285714286,-1.03809523809524
"NUMpip","JJ",-0.52125,-0.512083333333334
"NUMpip","NN",-0.716,-0.799999999999999
"NUMpm","JJ",2.51027777777778,2.63967567567568
"NUMpm","NN",0.807913043478261,0.66276
"NUMpt","JJ",1.089,1.10862162162162
"NUMpt","NN",-0.681304347826087,-0.568333333333334
"NUMq","JJ",1.0269,1.0467
"NUMq","NN",0.35827868852459,0.425032258064516
"NUMqNUM","NN",-0.0785454545454546,-0.140666666666667
"NUMrd","JJ",-0.0232336956521739,-0.0260534759358289
"NUMrd","NN",-1.52342857142857,-1.51085714285714
"NUMsigmatrade","VB",-2.85133333333333,-2.83422222222222
"NUMsma &","",2.016,2.056
"NUMsma at","",-0.340125,-0.265058823529412
"NUMsma be","",-1.41364285714286,-1.38792857142857
"NUMsma","JJ",-0.24465306122449,-0.27284
"NUMsma","NN",-0.0869365296780655,-0.126496
"NUMsma resistance","",-5.27,-5.229
"NUMsma support","",-0.508461538461539,-0.493076923076924
"NUMst day","",0.7335,0.7335
"NUMst hour","",-1.9341,-1.85113636363636
"NUMst","JJ",-0.278518518518519,-0.246666666666666
"NUMst target","",-0.381130434782609,-0.365478260869565
"NUMst tgt","",-0.338571428571428,-0.323928571428571
"NUMst time","",-0.274,-0.228535714285714
"NUMth be","",0.466266666666667,0.500933333333333
"NUMth","JJ",-0.0497857142857142,0.37575
"NUMth","NN",-0.133521126760564,-0.137328767123288
"NUMth num","",-0.179333333333333,-0.165666666666666
"NUMth October","",-0.355428571428572,-0.344
